TransactionId,UserId,Date,Amount,Category,Description,Merchant
f0708f35-9770-467f-874c-76e5dc486326,bc115e4c-de1a-472f-bf8f-4f319f264f31,2024-05-13T18:29:02,551.27,Shopping,Quam adipisci adipisci asperiores et.,Jaskolski Inc
ef775083-36a1-4fc9-8ed7-617a7b95da14,1e5e2c05-7ab3-43a8-9d01-4886704a63fc,2024-04-06T15:24:43,214.11,Shopping,Reiciendis dolorem animi vitae facere.,Koss  Schulist and Gibson
5256af15-2299-4a92-9624-0c46e06e4707,97642b7e-ef49-4027-b581-32a7109e0008,2024-09-11T05:34:29,2357.28,Salary,Voluptas exercitationem autem aut voluptatem.,Erdman - Schinner
8ca44096-ed85-4e0e-a244-354f79daa63b,4cd255ba-2d4a-4269-8fae-75943c577de1,2024-10-18T16:21:56,203.31,Utilities,Et non quis nemo ut.,Hoeger - McCullough
d6d29686-8fe4-4d09-8383-46473e09eb86,49fb89a3-bdf7-481d-838f-1f02237df0b7,2024-10-01T13:15:12,-537.23,Utilities,Eos amet nisi et fugit.,Turner - Witting
83c97980-c9f5-4662-8cbf-9113d279e502,eedeb07a-4a3a-44f4-8d11-510b45666e73,2024-11-30T08:26:42,-983.95,Shopping,Nihil quia et ab consequatur.,Stark  Kunde and Kuhlman
85879754-593d-4b14-bb52-103a651070d6,8107538c-9987-464a-8e17-c9461a432970,2024-02-11T09:29:10,-683.93,Shopping,Vitae quam et maxime similique.,Dickens  Nader and Marks
d8f8c92b-9d98-4d86-9121-f39ea3bd4a75,27c83f36-833f-4888-bfd1-6586028f12dc,2024-11-17T20:40:04,-327.65,Transport,Beatae saepe quisquam animi non.,Harris Inc
36606d45-bcc6-4ece-ad01-34d738f51636,a2c7ea8a-915f-4602-80f2-0915757b6960,2024-07-21T07:14:08,-542.99,Utilities,Optio et consectetur quia adipisci.,Dare  Carroll and Olson
9e7e1a21-41e7-41cb-95b5-25d4ff65ccfb,eedeb07a-4a3a-44f4-8d11-510b45666e73,2024-08-28T05:42:16,-306.76,Utilities,Suscipit cupiditate est consequuntur sequi.,Kulas  Kuhn and Smitham
944cfc84-7f23-4ad1-9c47-281795973efa,2b5ed1cd-0c90-4d59-8e79-b7b0f28c36fc,2024-06-17T19:54:23,509.97,Groceries,Pariatur alias quibusdam porro voluptas.,Osinski LLC
a1da51ad-1de4-4867-9779-b274e70dec22,d84855c9-b116-4166-b0c8-b5b2a0482fbb,2024-02-17T17:15:23,-421.39,Groceries,Quaerat sed earum ut iste.,Upton  Bins and Hirthe
75095108-71e3-4a89-a7e1-6505b8704ffe,2592993a-f07e-41d7-873b-748afd256bf7,2024-04-19T07:16:44,3737.5,Salary,Optio ea atque repellendus et.,Koelpin  Walker and Sipes
c1d21bf3-c6da-4ffb-98fa-f519948d27b0,893c20b1-ed13-45bd-8114-a5999aef8424,2024-10-03T03:49:20,223.47,Entertainment,Reiciendis rerum earum impedit facilis.,Pouros  Kutch and Beer
069f49b1-29b0-4579-87b4-836fbb97c380,69af5c69-3352-4206-aa9f-0fe28a02a8d3,2024-01-28T00:58:56,-16.33,Entertainment,Voluptas ea cum illo molestias.,Yost  Tromp and Lynch
635d8bee-16f4-4c54-8c25-bade6258bf79,a2c7ea8a-915f-4602-80f2-0915757b6960,2024-08-04T20:33:40,-80.31,Transport,Non facere ut laborum autem.,Batz  Veum and Pagac
4fadcc4c-c797-47d2-943b-799c9a1d26c5,46c48a23-64f6-47a0-ae35-f7b93e19de21,2024-10-12T07:30:30,1247.11,Salary,Accusantium aspernatur non cum minima.,Hansen and Sons
7f9beb92-818b-4307-b941-88a9227454fa,9e13403c-6a97-45c8-a2f2-e58c39cbf026,2024-10-08T08:42:14,-552.51,Shopping,Totam exercitationem error non possimus.,Littel - Ernser
2c6d5cc5-e940-4a9d-bb2f-a06087e0423a,4dba5394-ffd6-4f1a-95d1-528bc9bfada7,2023-12-13T09:15:55,70.92,Groceries,Eos optio voluptas aut eos.,Bailey - Lueilwitz
c89fe76b-fb88-4094-83f0-64e8ed8ee162,bc115e4c-de1a-472f-bf8f-4f319f264f31,2024-11-16T20:51:29,-600.92,Transport,Sit quibusdam expedita perferendis ad.,Windler  Ortiz and Jenkins
f9d19c8f-2181-4ba0-b25b-3f10b08b604e,e26d5812-446f-4b6e-b694-6a9d915571f5,2024-08-15T20:31:02,-57.34,Entertainment,Sapiente tempore quia explicabo temporibus.,Hammes  Witting and Rau
dec796c9-b670-4a71-a89f-0c88c97601df,567e43cb-2bbe-4b0a-9794-f56159d0f9a9,2024-07-01T16:47:04,-788.83,Entertainment,Ipsa ut atque et facere.,McKenzie Group
2e0f1b2b-4747-4b85-bd55-5e64f80b9618,21da9648-7032-4d37-810e-159f4cdbd211,2024-07-07T21:55:33,-538.63,Utilities,Voluptate dicta alias velit ipsam.,Turner  Cormier and Fisher
2472b746-bbc8-44db-a2d7-d0af8c91689b,de0d86b8-a04d-4817-a93e-da70c34af34f,2024-07-30T16:04:47,999.11,Shopping,Nulla aut quaerat id soluta.,Hoppe Group
1d4981d6-8dfd-432e-82ff-240ef3fe4817,261260ae-87d5-4423-a5a1-4be6fbe7f075,2024-02-21T05:46:40,812.96,Shopping,Repellat aperiam quisquam aut molestiae.,Quitzon  Erdman and Cremin
b0f6a6e2-1448-4186-a2c5-559d3b94d9ae,75035d48-c3b8-43b3-b02d-4e4a779e71aa,2024-10-18T11:38:54,-982.96,Utilities,Et doloribus molestiae alias tempore.,Prosacco - Koelpin
befa39c9-8eea-4ee5-be77-666311b8d014,292215f3-c0b9-409f-b9a7-f4603a4da3ab,2024-01-31T07:33:28,-138.3,Entertainment,Perspiciatis eum voluptatum architecto perspiciatis.,Glover - Braun
6502d709-4ce4-4590-9445-e08f5cce40eb,df6dd702-9f92-4324-9480-4e92ca7be611,2024-08-05T09:08:07,-787.66,Entertainment,Et aut ut illum eaque.,Romaguera Group
1ad67222-697d-4a7b-80d9-4e3dfc57efa8,8a5758ae-1b4c-42c9-a0b3-7d31397f5a33,2024-07-09T21:36:27,97.33,Transport,Ut amet nulla facilis quaerat.,Ratke Inc
02335e5c-7f08-4fcb-846a-ed2678b5e9a0,e26d5812-446f-4b6e-b694-6a9d915571f5,2024-05-16T20:21:15,-132.68,Transport,Exercitationem et et dolor eveniet.,Beier - Zboncak
fd7a2236-64fa-4c03-85ef-8b9ca2b1df2e,eedeb07a-4a3a-44f4-8d11-510b45666e73,2024-09-18T18:21:57,-0.64,Entertainment,Provident omnis in quis nihil.,Larson Inc
d71a8086-cede-4559-a0a4-8f664bde315a,feb21088-b4fe-4115-aa2e-863c3153d7cd,2024-04-07T17:50:54,-872.29,Utilities,Inventore molestias eum dicta nihil.,Heidenreich - Graham
8f8d0bd1-8cd7-4554-a133-6a0add3dc6cb,a83082b6-9c3a-407b-9612-eeea315e60bc,2024-11-28T23:00:37,-901.09,Entertainment,Voluptatibus quod accusantium sunt aspernatur.,Harris - Herman
ad71da1b-a2ae-4ef4-a7f8-73077e307399,893c20b1-ed13-45bd-8114-a5999aef8424,2024-02-28T11:39:42,2236.2,Salary,Qui occaecati qui dolore soluta.,Gislason Group
adf0770a-7de3-4859-b07e-983e985f9a29,79239d13-63d7-4353-a003-30085b44e5f4,2024-09-24T03:13:52,871.83,Entertainment,Sapiente reiciendis est vero vitae.,Roob Group
f197234b-fbaa-4396-a2ec-edc87f073395,16223c5f-95ea-488e-b147-92215e2e804a,2024-06-13T17:18:13,300.77,Transport,Quas corrupti reprehenderit et tempora.,Stark and Sons
0e2808f6-aa75-44f1-9085-c6bc4dd1cb18,49fb89a3-bdf7-481d-838f-1f02237df0b7,2024-10-25T21:25:57,719.08,Entertainment,Qui temporibus voluptas in quae.,Murray - Muller
5c917967-2087-41fb-bca0-8800e6793f56,4fe1a98b-85e5-4418-8a04-cf82d72ab78d,2024-03-19T18:44:57,401.6,Shopping,Asperiores adipisci et nostrum ut.,Raynor  Hane and Metz
3c8018a2-f1e4-426c-a887-d2f4ebffb5bd,567e43cb-2bbe-4b0a-9794-f56159d0f9a9,2024-01-16T01:45:56,125.35,Utilities,Ullam eaque soluta nulla et.,Graham  Barrows and Littel
2efd5df6-14d8-4520-8e15-5ec48aea3504,09e47aa9-78fc-4417-b1d2-1188a2c2937d,2024-05-06T05:03:32,2853.03,Salary,Aut deserunt voluptate quaerat omnis.,Harvey and Sons
012866b1-e20f-49df-a246-62c49259ab83,a1d16db8-a2be-4cb0-a403-85f26e0da541,2024-10-16T09:59:11,-285.84,Entertainment,Voluptatem quas et cumque sit.,Wyman - Abbott
a07fb6e3-3a4b-4049-a8ab-4dc6128afabf,261260ae-87d5-4423-a5a1-4be6fbe7f075,2024-06-14T06:43:34,59.6,Transport,Accusantium voluptatibus deserunt quia necessitatibus.,Schumm - Kemmer
f10db73b-f5e1-4746-b452-e3c257b13688,60a994b7-cd29-44c3-a8c1-bc3a0cda88c5,2023-12-25T23:54:47,0.9,Entertainment,Est fugit qui quae nihil.,Halvorson  Herman and Waters
c4d2450e-76aa-46f8-9ab9-b6343983b4b3,46434235-4850-4921-bc63-cf5691158f23,2024-07-30T00:00:15,-946.53,Groceries,Animi totam velit quisquam omnis.,Kemmer  Gleichner and Kreiger
71f01e8b-029c-4a24-b615-6233966773db,261260ae-87d5-4423-a5a1-4be6fbe7f075,2024-05-29T03:32:07,4913.88,Salary,Reiciendis sunt tenetur voluptas assumenda.,Bruen - Yundt
ac632cc9-5314-4a38-9ad8-36ead066c261,d84855c9-b116-4166-b0c8-b5b2a0482fbb,2024-11-29T21:26:14,-236.3,Entertainment,Doloribus fugiat debitis dolore sapiente.,Tromp - Legros
579551a6-eb03-4262-80e1-12b0c67609fd,75035d48-c3b8-43b3-b02d-4e4a779e71aa,2024-01-11T20:26:51,-701.32,Transport,Et voluptatum commodi velit qui.,Ankunding - Bode
289c719d-fcf7-424b-aafd-786e4bf0bbfd,001b324b-d87f-4ec7-a0f2-1820e07db60c,2024-09-08T08:46:31,2175.94,Salary,Enim consequatur adipisci exercitationem quae.,Stoltenberg - Gutkowski
b068e2ac-bd0e-4331-9440-5f068fdaae5b,e26d5812-446f-4b6e-b694-6a9d915571f5,2024-11-10T15:12:57,-30.55,Utilities,Officia ut voluptates quasi aut.,King Group
8e1e2325-399f-4cf3-aa0d-5c34cf8b3e4b,114434a5-7c06-45a9-98d0-4daa642a4c84,2024-06-13T09:21:05,358.26,Groceries,Consectetur tempore ex eum perspiciatis.,Lang  Denesik and Crona
e42899da-1509-45ea-8749-7f6f757f9415,2592993a-f07e-41d7-873b-748afd256bf7,2024-02-05T05:36:20,186.36,Transport,Aut sit magnam labore quasi.,Cormier Inc
205b6290-edd8-47dc-9359-a6204ded0f71,b4938142-cac7-41b6-a4a2-fbfe21212296,2024-10-20T11:14:06,2916.51,Salary,Voluptas qui rerum unde magni.,Koepp  Christiansen and Hodkiewicz
7a8bad84-0490-4f8d-9dc2-67d41541f4b4,ca98df51-9b2d-4016-8590-915c14bac790,2024-08-17T04:59:22,-758.46,Transport,Sunt qui quibusdam vero non.,Parker LLC
3e8a9b3b-8f8a-4d67-8335-645f0c2ec9d5,00c85154-1bb4-42b2-af66-d81bc666a28f,2024-01-29T03:38:40,-484.86,Shopping,Tempora consectetur voluptate perspiciatis ut.,Cassin  Botsford and Kertzmann
5b3e3f7f-ea1b-4bfd-a529-732847d916cb,edb499e5-9620-4940-b09d-277ab394d96b,2024-06-19T19:23:34,-938.12,Shopping,Praesentium autem pariatur odio voluptate.,Gottlieb - Collier
2715076a-1a0d-4892-bd6f-a143e7f8d6f1,82925d9e-88d2-4331-b17e-a47d0fb66580,2024-02-26T00:14:19,734.45,Entertainment,Ea tenetur qui dolorem ut.,Bayer  Borer and Bailey
b9f94ee8-103e-40e1-9857-cf0d5f992b1a,c7ca571c-c3be-40ad-90ab-695fe9334d7b,2024-02-27T10:45:46,1826.7,Salary,Quo sed quo perferendis quia.,Kuhic and Sons
f8360d69-c467-48bc-b9c1-360f7d8e62a9,7569ad40-fd7c-4daa-8e9f-74935f3ee249,2024-02-18T15:34:19,942.76,Entertainment,Consequuntur porro quas neque odit.,Kulas and Sons
bd5b50d5-313a-4df0-b50e-970ef9bdda69,09e47aa9-78fc-4417-b1d2-1188a2c2937d,2024-06-08T01:02:28,-606.99,Transport,Perspiciatis voluptate harum omnis iure.,Keeling  Yundt and Durgan
25cc8ab3-ed31-4a21-bd0d-029d31699c32,8a5758ae-1b4c-42c9-a0b3-7d31397f5a33,2024-07-08T09:55:08,788.16,Utilities,Consequatur impedit reiciendis quae repellendus.,Schmidt - Stiedemann
e68209e4-7044-4a6d-831b-2c9e7d67ea59,05df224c-985b-4ca0-b5e8-837faeb69dec,2024-01-29T00:01:44,-391.19,Entertainment,Dolore perferendis consequatur non nobis.,Streich - Swaniawski
65d4f4b3-fd78-477f-b512-1b3293ebb78d,f3ebd1b5-3bb7-4ee8-a017-1f54027d3546,2024-07-27T03:27:01,591.23,Transport,Quis sunt dolorem ducimus ducimus.,Ryan  Halvorson and Hartmann
1496eeb0-ebbc-4930-92ae-6738db8c542c,2b5ed1cd-0c90-4d59-8e79-b7b0f28c36fc,2024-04-16T05:54:02,-958.62,Entertainment,Ut non numquam vel impedit.,Leuschke and Sons
5606dd99-2b6a-4dbd-ba9d-9d119cc17376,bc115e4c-de1a-472f-bf8f-4f319f264f31,2024-05-24T13:39:14,-429.04,Groceries,Possimus iusto in quasi et.,Collins  Gaylord and Heidenreich
98e02873-d49d-4e19-a85e-1ef843f50048,dbcfa6b6-ff4f-4f8f-8f89-f38e3fdbbb78,2024-03-20T08:13:35,796.84,Entertainment,Fugit repellendus doloribus ut dolorum.,Ferry  Mayert and Lynch
7c6fc7b3-b7f9-4eb0-8c8d-c8ed0d05a740,bffe700b-6669-4391-8b4c-ddf7f3637241,2024-06-03T07:12:34,-232.59,Transport,Error vel qui commodi excepturi.,Anderson Group
ae6d0465-a5e0-4405-8ed9-fdfe25c50f97,84dacd8b-b6d2-4966-b09c-0b90d5bf6bd2,2024-07-31T01:52:39,1437.31,Salary,Non enim consequatur voluptas qui.,Lindgren - Carter
05977a36-7820-4c56-aae0-6e533606998f,1e8410d4-7066-47ba-b17c-c85526c33d98,2024-06-28T18:17:28,-205.59,Utilities,Iusto aut enim blanditiis deleniti.,Hagenes  Hoeger and Sipes
655ebe37-8f55-464c-a9c9-6868226bfe89,37cf04de-a735-43b9-9f1e-0a5a6e76c6c0,2024-03-12T22:59:55,-689.8,Transport,Qui magni ut repudiandae sunt.,Blick and Sons
23a2132e-fe8b-464c-b459-e640a0119be4,16223c5f-95ea-488e-b147-92215e2e804a,2024-01-25T06:10:53,549.67,Shopping,Perferendis error ipsum id magnam.,Heidenreich - Heller
a20808bc-6fe5-43ee-bc8e-5e516db93538,9e1ac2ef-e6f8-4b2d-a845-a6a122e44b9f,2024-02-09T16:44:50,-359.91,Utilities,Occaecati atque tenetur vel dolorem.,Ratke Group
426eb494-10cf-4dc2-a3a5-9f0f3138b4f0,8313784c-dafb-439b-b19c-4fdb98a7cc69,2024-12-01T13:33:09,-969.46,Shopping,Amet sint in dolorum alias.,Borer  Hudson and Schmitt
e9847601-357e-4b6f-9888-476a50bc4278,af2a2ae7-ae64-41b9-ba6f-386c8eb5286b,2024-07-30T21:58:32,-486.87,Utilities,Vero impedit incidunt repellat enim.,Koch  Glover and Grimes
7626278e-2b54-4ba3-9d9d-10123d9d45fb,2b5ed1cd-0c90-4d59-8e79-b7b0f28c36fc,2024-03-15T16:34:22,105,Utilities,Illo autem incidunt optio velit.,Hammes  Hauck and Cummings
5248b216-c53f-46ac-bbe3-bd4088c1118e,40a2e6be-4e89-4669-a76a-e4c9139f9e1a,2024-11-13T08:30:30,1404.84,Salary,Iure sunt quis consectetur non.,Waelchi - Parisian
29601b13-fea3-44cd-9b03-8ca7c782f5a7,4c406cc1-fb4c-4045-987a-2edf37d3473f,2024-02-05T20:39:40,557.12,Utilities,Rerum laudantium dignissimos nam similique.,Murphy and Sons
d6180190-84ef-42af-9249-e813816ae09d,debaf380-3ecb-4e55-9a99-086711ebb958,2024-06-20T19:10:58,844.58,Utilities,Molestiae fugit perspiciatis consequuntur impedit.,Bailey - Lind
93ea9546-5aac-4f23-8216-9b6d401f0564,4fe1a98b-85e5-4418-8a04-cf82d72ab78d,2024-02-24T20:25:07,4235.6,Salary,Qui est velit ullam debitis.,Langworth  Rogahn and Hudson
e21d484c-943d-4ee3-a7f3-c08980b5067a,8a33ba29-e459-4bce-bfef-3f0eb32e2d1a,2024-04-20T09:55:00,586.67,Shopping,Voluptatum architecto rerum sint ut.,McGlynn - Leannon
c2c64737-2da5-4d2c-a3a5-f3874a25a625,e331cb7d-c1f5-4577-8278-ff124e57fdd0,2024-11-12T10:45:26,-256.14,Groceries,Ea necessitatibus qui numquam iure.,Lind Inc
a6062cba-357d-4471-8a9d-72f2205ffab1,6af17093-6648-45b2-a1ad-7a4f8dd70c30,2024-12-11T18:00:20,903.18,Shopping,Beatae natus minima repudiandae pariatur.,Goodwin - Lueilwitz
7e61b222-608c-4710-9343-968afc0b675d,6cd2838f-eec4-4710-9caa-89663a66bf58,2024-02-29T23:52:43,294.38,Transport,Pariatur consequatur veritatis quaerat omnis.,Adams  Schmitt and Feeney
02b51d4d-2291-4f16-a247-43d6010d7a6c,5e731c77-65ab-4ea9-8d0b-e1ed0f4c39a0,2024-02-05T03:11:21,817.4,Utilities,Et quibusdam harum ut pariatur.,Sawayn Inc
53941186-c3b2-45c1-be21-5cc03f3c17cb,2592993a-f07e-41d7-873b-748afd256bf7,2024-08-18T06:06:30,4324.54,Salary,Qui velit est et earum.,Mohr - Howe
90e0e6a8-1c8c-4991-8e77-f60a722ece91,82925d9e-88d2-4331-b17e-a47d0fb66580,2024-09-08T20:52:22,767.93,Groceries,Ut et modi quasi commodi.,Schmeler - Kunde
72e7dc0b-45d7-4191-aa98-8aad9f5133ad,ca98df51-9b2d-4016-8590-915c14bac790,2024-11-14T16:50:22,876.22,Groceries,Voluptate dolor sint eveniet dicta.,Toy and Sons
749e631b-0249-4200-b62e-772854076ed9,41293282-eaeb-45ba-a27d-f1ccdc34b74a,2024-03-09T02:52:03,-758.37,Utilities,Ut dolor exercitationem voluptates magnam.,Wiza  Metz and Graham
1179367c-7bd5-46d7-b474-5b9c2a3a7d60,f41f8689-5fed-43f9-8412-2799eeec99d0,2024-06-27T23:02:03,4831.55,Salary,In consectetur dolor labore at.,Jenkins - Veum
02d7e627-3adf-4ed6-b728-bd1344b48659,f3207af1-b99b-4202-879a-9ba4f982e90d,2024-08-07T07:08:18,674.14,Shopping,Autem alias suscipit autem mollitia.,Schaden Group
343d55b4-0674-461b-b8bc-b5b2b531c2f9,6e443203-60a3-499e-9be9-1b767f32094e,2024-12-10T18:42:04,-150.91,Utilities,Velit quidem ipsum sunt nihil.,Reynolds  Trantow and Donnelly
44793eed-d172-4aa3-a645-d54d823205e7,0fc70501-0f91-4e32-a598-475efa9e338b,2024-08-29T15:02:34,3849.38,Salary,Hic delectus aut ut rem.,Morissette - Lehner
6ea00ebc-0b0b-486e-b2f4-1444ab5747de,d84855c9-b116-4166-b0c8-b5b2a0482fbb,2024-11-26T09:48:13,1308.7,Salary,Quod ut tenetur alias fugit.,Jenkins - Nolan
da54fe55-e3de-4c39-a240-743bf191ec3b,1e5e2c05-7ab3-43a8-9d01-4886704a63fc,2024-03-05T09:26:33,-932.31,Entertainment,Asperiores qui iure est sed.,Pacocha - Stroman
a91b8ee5-81db-4df0-8f0a-7910cbedd4ba,37cf04de-a735-43b9-9f1e-0a5a6e76c6c0,2024-10-05T19:12:52,780.62,Transport,Ea ipsum consequatur temporibus dolorem.,Reilly  Homenick and Murphy
e7b2d46d-1bb3-4cce-96a6-815f3bd8fa0d,4c95ba0c-b03a-4cc1-a491-fdad52b6701c,2024-09-20T10:00:26,3937.04,Salary,Harum est asperiores hic facere.,Langworth LLC
4d18190c-7767-4740-b91b-d9ee6d9b76af,d6ec8059-c00f-4d3d-803f-8b751e50ac2c,2024-07-03T07:37:58,454.08,Utilities,Non magni dolorem quos harum.,Hermiston and Sons
f9300560-4e1e-442b-991c-a06ce2684fce,49fb89a3-bdf7-481d-838f-1f02237df0b7,2024-04-15T02:24:24,81.31,Utilities,Eveniet omnis recusandae laudantium aut.,Lang  Hansen and Wiegand
71353b5d-264c-4196-ab3a-6b94ce256d2c,457a5349-71e1-4d02-87e0-e4dd4aa899ff,2024-03-28T13:09:55,-956.23,Entertainment,Illo saepe nam doloremque consequatur.,Fisher - Wolff
65108d71-b2f8-4b77-9734-231e3db3aea8,567e43cb-2bbe-4b0a-9794-f56159d0f9a9,2024-06-19T06:31:40,938.51,Utilities,Voluptatem consequuntur est cumque quae.,Jerde  Herzog and Gleichner
64eaa732-8126-4044-a642-ec9ef7234a57,114434a5-7c06-45a9-98d0-4daa642a4c84,2024-11-05T09:40:16,2482.62,Salary,Eveniet temporibus asperiores ut suscipit.,Kuvalis  Streich and Bartell
09ddfb59-d50b-47fe-86f9-1ceebffb0a81,eedeb07a-4a3a-44f4-8d11-510b45666e73,2023-12-19T04:32:19,-466.45,Utilities,Saepe sed voluptatem suscipit neque.,Okuneva - Jones
7191cd18-3150-4299-8775-b34d8c378059,b4938142-cac7-41b6-a4a2-fbfe21212296,2024-11-26T12:44:01,-293.89,Utilities,Alias dolores ipsum animi minus.,Pfeffer - Reichel
a4628085-2e3e-4a77-9b9e-a72640e56d91,85d8a3ec-644c-4901-aa29-59b9d7f81803,2023-12-29T20:56:33,-733.71,Shopping,Mollitia totam quis officia sapiente.,Hettinger - Bechtelar
e7e0d1eb-5410-4752-9bb6-e29bdbd578b9,94c9f6dd-a797-4fc1-90e5-eb5198bc6657,2024-04-06T02:33:38,-282.97,Utilities,Voluptatem sed autem ratione omnis.,Walker Inc
55fbcdf3-3fe7-4838-9c54-c24ddcd20fe3,75035d48-c3b8-43b3-b02d-4e4a779e71aa,2024-06-22T23:32:45,711.62,Transport,Consectetur natus dolores perferendis pariatur.,Shanahan and Sons
2fc53e25-2a27-44f0-8797-17b90b476c19,234326f6-8a3a-4b56-9d07-c9821ae1e5ca,2024-12-05T18:25:14,771.44,Utilities,Quasi iusto veritatis aut itaque.,Senger  Runolfsson and Gleason
48ead2b3-406a-42c4-8d32-d996f30065d1,05df224c-985b-4ca0-b5e8-837faeb69dec,2024-05-30T16:31:43,2173.16,Salary,Incidunt quos et ipsa ut.,Nader  Wisozk and Zieme
9053375d-7f63-445a-97e1-c7ccbecf8ded,feb21088-b4fe-4115-aa2e-863c3153d7cd,2023-12-28T07:51:09,-286.35,Entertainment,Repellat eius sit velit dolor.,Jacobson and Sons
4a17fb19-1702-4a19-a8c6-602996b77877,6fdd60c5-d4c1-4dc4-aabc-6a3cda881534,2024-11-12T22:21:18,-35.23,Entertainment,Odit qui amet sunt modi.,Konopelski  Mertz and Larkin
33337ed9-0cbb-4f2b-b24d-f3aa9e108f0b,1e8410d4-7066-47ba-b17c-c85526c33d98,2024-01-28T10:46:16,-700.32,Entertainment,Voluptatem aliquam itaque reiciendis blanditiis.,Miller - Spinka
c5f0ba9c-b8f6-4e3e-97b6-f366db1e1fbc,1bfdab10-f245-4ab9-8e7a-661c1f10727d,2024-06-03T15:31:32,-663.23,Groceries,Animi veniam aliquam aut quo.,Hegmann - MacGyver
585b81c0-d8d2-4c7d-bade-75ed9d9ce64c,9e1ac2ef-e6f8-4b2d-a845-a6a122e44b9f,2024-04-22T15:49:01,-286.66,Transport,Sunt molestias ex id et.,Grant and Sons
cc78eec0-0b23-41e8-aab4-d74b32550d82,8a33ba29-e459-4bce-bfef-3f0eb32e2d1a,2024-06-13T16:12:09,22.97,Shopping,Inventore similique molestiae numquam ipsum.,Yundt  Medhurst and Shields
92273b49-acfb-4e89-9950-be5c3999d828,a2c7ea8a-915f-4602-80f2-0915757b6960,2024-10-26T05:22:41,-704.13,Groceries,Excepturi in quasi repellendus et.,Kiehn - Bernhard
88d457c6-9ea9-4f0e-beb3-fd438b000636,8a33ba29-e459-4bce-bfef-3f0eb32e2d1a,2024-06-16T00:28:27,829.31,Shopping,Earum cum modi quidem ea.,Mante  Senger and Lind
15a9bc2d-2117-4bd1-af5b-143d64b98a16,41293282-eaeb-45ba-a27d-f1ccdc34b74a,2024-05-04T22:28:08,-345.11,Transport,Debitis similique magni placeat nostrum.,Cummings Group
0d88242d-8b63-4d8c-bcf8-dbc10ee4236e,566469e1-86d3-4bdd-a4d8-c77380653c84,2024-05-22T03:05:26,905.12,Entertainment,Praesentium corrupti incidunt natus rem.,Prosacco  Cassin and Ratke
5c3f4915-9356-4afd-ba10-9e5d33f93430,9e13403c-6a97-45c8-a2f2-e58c39cbf026,2024-11-10T14:49:03,-534.01,Transport,At distinctio amet officiis nihil.,Lynch and Sons
27121320-431f-4241-8566-f4cc2fc3c80f,5e731c77-65ab-4ea9-8d0b-e1ed0f4c39a0,2024-02-16T12:23:49,842.16,Shopping,Aspernatur et illo corrupti repudiandae.,Hyatt - Kautzer
3fd5aff5-1e81-4648-9ff8-29bb08cfaf4f,a88ac7ce-44c7-4c79-8c3b-9d19cb9c971f,2024-02-19T17:03:40,3096.17,Salary,Temporibus quo magni consequuntur cumque.,Greenfelder - Oberbrunner
7a620ae4-2bf8-4e94-84f0-58cda73d887f,4dba5394-ffd6-4f1a-95d1-528bc9bfada7,2024-10-23T18:46:22,196.76,Entertainment,Quasi voluptas nesciunt voluptas corrupti.,Ernser - Crooks
2acfae7f-f18f-48ea-96bc-7e56fa520804,292215f3-c0b9-409f-b9a7-f4603a4da3ab,2024-03-24T16:50:02,439.05,Utilities,Dolorum unde sapiente deleniti magni.,Hackett  Bins and Feeney
47e21d29-89d0-4385-91f7-0a696f11c200,facae899-3f31-4064-9a0c-f8bf61e11e1c,2024-03-07T09:49:46,3615.76,Salary,Esse quod rerum explicabo optio.,Gislason - Orn
f99ecfbf-4aba-435f-9ba0-08510cf723aa,60a994b7-cd29-44c3-a8c1-bc3a0cda88c5,2024-03-19T20:02:27,-505.16,Entertainment,Sed harum fugiat quia voluptatem.,Fahey Inc
99f39cd9-5156-4cdc-a15d-18de9d962611,a88ac7ce-44c7-4c79-8c3b-9d19cb9c971f,2023-12-24T06:04:40,596.69,Shopping,Alias sapiente libero dolor explicabo.,Beier - Deckow
bfd83061-9e18-431d-815d-0f730b5a0578,69af5c69-3352-4206-aa9f-0fe28a02a8d3,2024-12-12T09:23:14,928.61,Transport,Et ducimus itaque repellendus voluptatem.,Koss and Sons
133b7c74-8def-4111-a34d-dac895297649,e26d5812-446f-4b6e-b694-6a9d915571f5,2024-11-04T15:09:43,3900.19,Salary,Quam quia tempore hic voluptatibus.,Quigley  Turcotte and Weissnat
406ce08f-a114-4263-9254-96c3414912b1,79239d13-63d7-4353-a003-30085b44e5f4,2024-10-03T14:48:48,-928.19,Entertainment,Eos nulla aperiam error ipsum.,Morissette  Lynch and Gaylord
4ae741e0-7c0d-4281-bd48-d09547a0ef2a,46434235-4850-4921-bc63-cf5691158f23,2024-01-31T09:10:30,153.57,Groceries,Rerum quidem incidunt et odit.,Hoppe LLC
5556b8f6-991a-418b-a7fd-cb9f77bd5b52,234326f6-8a3a-4b56-9d07-c9821ae1e5ca,2024-04-05T07:42:32,603.9,Groceries,Et cumque voluptates quis sapiente.,Hilll and Sons
08e1fcbc-21b4-422e-adcf-d5d8c62c20f2,e331cb7d-c1f5-4577-8278-ff124e57fdd0,2024-12-04T05:06:41,754.43,Shopping,Et aut mollitia nisi fugit.,Padberg - Rath
058b5b8f-b239-4cec-a72b-36abc4b70ffe,de0d86b8-a04d-4817-a93e-da70c34af34f,2024-03-02T09:22:45,-336.33,Shopping,Unde officia explicabo voluptate nihil.,Turcotte LLC
